Owner,Project,File Path,Is Helm Template,apiVersion,Has Behavior,MinReplicas,MaxReplicas,Metric Type,Metric Name,Target Kind,Target Value
KodyMillar,Finanalyzer,kubernetes/autoscaling/show-results-frontend-hpa.yaml,False,autoscaling/v1,False,3,6,resource,cpu,Utilization,80
christo3carrasco,cipher-server,hpa.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
camilaldmelo,PosTechFiap,Kubernetes/api/3 - api-hpa.yml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
laurobmb,flask_s3_upload,deploy_on_k8s/overlays/flask/hpa.yaml,False,autoscaling/v1,False,1,10,Resource,cpu,Utilization,50
hse-system-design,live-coding,monitoring-intro/k8s/hpa.yaml,False,autoscaling/v1,False,3,12,resource,cpu,Utilization,60
IBMStockTrader,notification-slack,manifests/deploy.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,60
rajkumar-rithik,ide-kubenetes,Autoscaler.yaml,False,autoscaling/v1,False,2,16,resource,cpu,Utilization,80
cat1544,ING_k8s,GKE/cluster/base/frontend.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,40
bgastaldi,myapp,k8s/06_hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,20
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/wireguard_wireguard.yaml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,75
univesp,sou-contrata,kubernetes/qa/app/autoscaler.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,75
padojin,k8s-manifest-repo,base/frontend-hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,30
farisjr,micro-gke,kubernetes/k8s.yml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
sougata143,ThunderAI,kubernetes/hpa.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
csmVIc,linklab-ldc-develop,stm32duino-worker/k8s.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,200
vasu1124,introspect,kubernetes/introspect-autoscale.yaml,False,autoscaling/v1,False,2,8,resource,cpu,Utilization,50
Kakaranish,eszop-infra,docker_based_deploy_azure/kubernetes/services/carts-deploy.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,50
meta-magic,product_ms,src/main/k8_yaml/product-horizontal-scaler.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,25
cat1544,ING_k8s,GKE/cluster/base/currencyservice.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,40
postech-food-challenge,payment-service,k8s/hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,70
aldomoreira165,Sistema-Distribuido-de-Votaciones,k8s/hpa.yaml,False,autoscaling/v1,False,2,5,,,,
anubhav1232,CLO835_Final-Project,k8s/hpa.yaml,False,autoscaling/v1,False,1,4,resource,cpu,Utilization,1
quanxiang-cloud,quanxiang,deployment/charts/quanxiang/charts/search/templates/hpa.yaml,True,autoscaling/v1,False,1,5,,,,
qkww2180,go_study_repo,6-单机玩转K8S/deploy/hpa-blog.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,50
torimono,sockshop-groupe,deploy/kubernetes/autoscaling/catalogue-hsc.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
univesp,sou-authentication-api,kubernetes/app/autoscaler.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,75
ssahaxd,ctf_stuff,Questions/cannary/ForkMe/template/5. hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,30
aramse,random,k8s-tools/resource-version-checker/resources/HorizontalPodAutoscaler-api.yaml,False,autoscaling/v1,False,2,3,resource,cpu,Utilization,85
hujianli94,k8s-yaml-example,K8s_example/Replication Controller/RC的自动伸缩/nginx-hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
duongdx-kma,k8s-kubeadm-ansible,manifests/horizontal-pod-autoscaling/horizontal-pod-autoscaler.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,60
LuisaMariaO,SO1_2S2023_202003381,Proyecto2/Kubernetes/socket-server-deployment.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,50
FabianSchurig,kubernetes-euro2016,exampleHelloWorld.yaml,False,autoscaling/v1,False,1,6,resource,cpu,Utilization,40
niklasmtj,kubernetes-exercise,manifests/hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
sc-test-organization,kubes-deployment-testing,pscpre1/stage/sso-oauth-authority/horizontalpodautoscaler.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
tty8747,goCovid19,k8s/manifests/hpa.yml,False,autoscaling/v1,False,1,100,resource,cpu,Utilization,10
Togglia,withus,PRD/WAS/was-home.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
dingyouqiang1996,istio-study,istio-teaching/release/canary/argo/reviews-hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,50
si2san,multitenant-kube,multitenant-cms/app-hpa.yml,False,autoscaling/v1,False,1,20,resource,cpu,Utilization,50
raghurohan,k8-expense,a.autoscaling/manifest.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,50
paramDevops,Provision-Optimize-K8s-Cluster-Task,k8s_manifests/hpa.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
pingidentity,ping-cloud-base,k8s-configs/ping-cloud/prod/large/pingfederate/engine/hpa-limits.yaml,False,autoscaling/v1,False,6,16,,,,
niki241618,fontys-s6-backend,K8S/book-info-depl.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,80
pingidentity,ping-cloud-base,k8s-configs/ping-cloud/base/pingfederate/engine/cloud-generic/hpa.yaml,False,autoscaling/v1,False,2,2,resource,cpu,Utilization,70
armanfeili,personality-website,Kubernetes/db-deployment.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
hasebe,gcp-sre-handson,hpa/currencyservice-hpa.yaml,False,autoscaling/v1,False,1,20,resource,cpu,Utilization,80
DRAJ6,Kubernetes,hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
tech-challenge-group-23,application,deployments/database.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
Marrocco-Simone,Kubernetes-LLM-Forum,kubernetes/llm-api-deployment-hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,70
sushashi,devops-with-kubernetes,Part3/Exercise3.08/manifests/hpa-project.yaml,False,autoscaling/v1,False,1,6,resource,cpu,Utilization,50
alexdragnea,UPB-Disertatie,infra/hpa/iot-user-service-hpa.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,80
tanmpham,Video-Streaming-System,deployment/file-system.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,14
Mercor-Projects,Harsh4999-Bugtesting11,platforms/karaf/itests/src/test/resources/deserializer_test.yaml,False,autoscaling/v1,False,,,,,,
Mercor-Projects,Harsh4999-Bugtesting11,platforms/karaf/itests/src/test/resources/deserializer_test.yaml,False,autoscaling/v2beta1,False,,,,,,
Mercor-Projects,Harsh4999-Bugtesting11,platforms/karaf/itests/src/test/resources/deserializer_test.yaml,False,autoscaling/v2beta2,False,,,,,,
planmanager,uppycompanion,infra/kube/companion/companion-kube.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,80
licaige,workFlow_G6-licaige,demo_web/picker/uppy-main/packages/@uppy/companion/infra/kube/companion/companion-kube.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,80
qxprakash,uppy-stackblitz,packages/@uppy/companion/infra/kube/companion/companion-kube.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,80
Terencehdl,k8s_contr-le,KUSTOMIZE/base/hpa-fastapi.yaml,False,autoscaling/v1,False,3,6,resource,cpu,Utilization,70
cooervo,kubernetes-examples,07-argocd-app-of-apps/apps/example-app/example-hpa.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,80
SeifAraby,kubernetes_Exercises,"Part5/Exercise 5.02 Project, the Service Mesh Edition/manifests/hpa-todo.yaml",False,autoscaling/v1,False,1,4,resource,cpu,Utilization,50
kserge2001,k8s,replica-services/nnwebserver-hpa.yml,False,autoscaling/v1,False,2,4,resource,cpu,Utilization,80
lioneltchami,k8s-scripts-setup,replica-services/nnwebserver-hpa.yml,False,autoscaling/v1,False,2,4,resource,cpu,Utilization,80
oliver-day,k8s-starter,testcpu-hpa.yaml,False,autoscaling/v1,False,1,1,resource,cpu,Utilization,50
andromezez,customer-info-service,deployment/production/gcp-hpa.yaml,False,autoscaling/v1,False,2,6,resource,cpu,Utilization,70
qualifiedlit,aks-app-routing-operator,pkg/manifests/fixtures/nginx/default_version/internal-with-ssl-cert.yaml,False,autoscaling/v1,False,2,100,resource,cpu,Utilization,80
qualifiedlit,aks-app-routing-operator,pkg/manifests/fixtures/nginx/v1.11.5/internal-with-ssl-cert.yaml,False,autoscaling/v1,False,2,100,resource,cpu,Utilization,80
davidcaiqifan,cs3219-project-ay2122-2122-s1-g4,k8deployment/hpa/currencymanagement-hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
ChristianS0ares,nuget-fiap-app-pedido,kubernetes/api/3-api-hpa.yml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
ChristianS0ares,terraform-db-k8s-fiap-fase3,kubernetes/api/3-api-hpa.yml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
camilaldmelo,fiap-app-cliente,kubernetes/api/3-api-hpa.yml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
bgastaldi,myapp,k8s/bkp/11_hpa_php.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,20
tadeubdev,wppconnect-php,k8s/06_hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,20
tadeubdev,wppconnect-php,k8s/bkp/11_hpa_php.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,20
univesp,sou-contrata,kubernetes/prd/app/autoscaler.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,75
univesp,sou-contrata,kubernetes/dev/app/autoscaler.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,75
sinamiandashti,larakube,kubernetes/app/autoscaler.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,75
ssahaxd,ctf_stuff,Questions/eCTF/got2win/server_files/template/5. hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,30
ssahaxd,ctf_stuff,Questions/buffer/got2win/server_files/template/5. hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,30
ssahaxd,ctf_stuff,Questions/buffer/got2win2/server_files/template/5. hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,30
sc-test-organization,kubes-deployment-testing,pbrprod1/stage/sso-oauth-authority/horizontalpodautoscaler.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
sc-test-organization,kubes-deployment-testing,pauprod1/stage/sso-oauth-authority/horizontalpodautoscaler.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
calvincarter-ping,ping-cloud-base,k8s-configs/ping-cloud/prod/large/pingfederate/engine/hpa-limits.yaml,False,autoscaling/v1,False,6,16,,,,
wbrown-ping,ping-cloud-base,k8s-configs/ping-cloud/prod/large/pingfederate/engine/hpa-limits.yaml,False,autoscaling/v1,False,6,16,,,,
oscarflores-ping,ping-cloud-base,k8s-configs/ping-cloud/prod/large/pingfederate/engine/hpa-limits.yaml,False,autoscaling/v1,False,6,16,,,,
sthapa-ping,ping-cloud-base,k8s-configs/ping-cloud/prod/large/pingfederate/engine/hpa-limits.yaml,False,autoscaling/v1,False,6,16,,,,
calvincarter-ping,ping-cloud-base,k8s-configs/ping-cloud/base/pingfederate/engine/cloud-generic/hpa.yaml,False,autoscaling/v1,False,2,2,resource,cpu,Utilization,70
wbrown-ping,ping-cloud-base,k8s-configs/ping-cloud/base/pingfederate/engine/cloud-generic/hpa.yaml,False,autoscaling/v1,False,2,2,resource,cpu,Utilization,70
oscarflores-ping,ping-cloud-base,k8s-configs/ping-cloud/base/pingfederate/engine/cloud-generic/hpa.yaml,False,autoscaling/v1,False,2,2,resource,cpu,Utilization,70
sthapa-ping,ping-cloud-base,k8s-configs/ping-cloud/base/pingfederate/engine/cloud-generic/hpa.yaml,False,autoscaling/v1,False,2,2,resource,cpu,Utilization,70
armanfeili,Sapienza-DS-projects,Cloud_Computing/Kubernetes/db-deployment.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
Mercor-Projects,yatharthsameer-Bugtesting11,platforms/karaf/itests/src/test/resources/deserializer_test.yaml,False,autoscaling/v1,False,,,,,,
Mercor-Projects,yatharthsameer-Bugtesting11,platforms/karaf/itests/src/test/resources/deserializer_test.yaml,False,autoscaling/v2beta1,False,,,,,,
Mercor-Projects,yatharthsameer-Bugtesting11,platforms/karaf/itests/src/test/resources/deserializer_test.yaml,False,autoscaling/v2beta2,False,,,,,,
Mercor-Projects,ahiremathh-Bugtesting11,platforms/karaf/itests/src/test/resources/deserializer_test.yaml,False,autoscaling/v1,False,,,,,,
Mercor-Projects,ahiremathh-Bugtesting11,platforms/karaf/itests/src/test/resources/deserializer_test.yaml,False,autoscaling/v2beta1,False,,,,,,
Mercor-Projects,ahiremathh-Bugtesting11,platforms/karaf/itests/src/test/resources/deserializer_test.yaml,False,autoscaling/v2beta2,False,,,,,,
ryuyoungsu,AWS_project,yaml_EFS/hpa_tomcat.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
ryuyoungsu,AWS_project,yaml_EFS/hpa_tomcat.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
ryuyoungsu,AWS_project,yaml_EFS/hpa_tomcat.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
ryuyoungsu,AWS_project,yaml_EFS/hpa_tomcat.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
ryuyoungsu,AWS_project,yaml_EFS/hpa_tomcat.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
nilq,speech-to-code,deployments/workers.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,70
PacktPublishing,Kubernetes-Cookbook-Second-Edition,Chapter03/3-1/3-1-2_hpa.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,50
bolecodex,100-Awesome-AWS-Introduction-Experiments,Building Web Applications based on Amazon EKS/manifests-v2/flask-hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,30
PacktPublishing,Learn-OpenShift,Chapter09/hpa-memory.yml,False,autoscaling/v1,False,2,4,Resource,memory,,
CS3219-AY2324S1,ay2324s1-course-assessment-g09,kubernetes_deployment/authentication-hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,30
cachac,ekslabs,assets/yaml/hpa.yaml,False,autoscaling/v1,False,1,15,resource,cpu,Utilization,60
courselabs,kubernetes,labs/productionizing/specs/pi/hpa-cpu.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,75
VictortheGreat7,capstone_demo,microservices_manifests/autoscaling/queue-master-hsc.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
andreistefanciprian,docker-kubernetes-learn,kubernetes/GKE-https-lb/flask-app/deployment.yaml,False,autoscaling/v1,False,3,9,resource,cpu,Utilization,40
tech-challenge-group-23,kubernetes-terraform,deployments/mercadopago-server.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,70
katarias,K8s-Level1,guestbook-autoscale.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,10
sara-nl,evidence-newsreader-k8s-rite,kubernetes/hpa.yml,False,autoscaling/v1,False,1,100,resource,cpu,Utilization,75
junson-weinet,gcp_ed_config,swj/webapi/callcenter_api.yml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,95
kubeslice,examples,kind/boutique/kubernetes-manifests/cartservice.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,50
Nidheesh-Panchal,shorturl-frontend,k8s/out.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,70
airavata-courses,DCoders,datasource_service/k8s_deployments/autoscaler.yaml,False,autoscaling/v1,False,1,7,resource,cpu,Utilization,60
Azure-Samples,dotnet-container-app,src/ContainerApp.WebApp/k8s-deployment.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,20
EduardUsatchev,DevOps,HomeAssignment Solutions/Class 12/k3s_cluster/autoscaler.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,50
antoinecampbell,cloud-training-demo,k8s/ui-deployment.yml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,1
GoogleCloudPlatform,click-to-deploy-solutions,gke-autopilot-hpa/build/hpa-example.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
rajnco,ProductInfoSys,Deployment.productinfosys.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,60
frameless,huishoudboekje-nl-design-system-demo,k8s/base/organisatieservice/horizontalpodautoscaler.yaml,False,autoscaling/v1,False,1,1,resource,cpu,Utilization,80
Azure,aks-app-routing-operator,pkg/manifests/fixtures/nginx/v1.11.5/full-with-client-ip-logging-and-custom-log-format.yaml,False,autoscaling/v1,False,2,100,resource,cpu,Utilization,80
KodyMillar,Finanalyzer,kubernetes/autoscaling/enter-data-backend-hpa.yaml,False,autoscaling/v1,False,3,6,resource,cpu,Utilization,80
prateeknayak,pg-grafana-loki,manifests/sample-app.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,20
JaishreeJaishankar,clo835-FinalProject-Group17,Manifests/application/hpa.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,30
gfw-api,gfw-forma-alerts-api,k8s/production/hpa.yaml,False,autoscaling/v1,False,2,3,resource,cpu,Utilization,50
hamonangann,thesis,cluster/pods/scenario-threshold-60percentCPU.yaml,False,autoscaling/v1,False,2,30,resource,cpu,Utilization,60
prizrakbeckman,drive-projekt,kubernetes/horizontal-auto-scaler.yml,False,autoscaling/v1,False,3,4,resource,cpu,Utilization,80
rafaelglima,smarthealth,arquivos-hapifhir/hapifhir-hpa1.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,80
allamand,k8s-config,workloads/eks-app-mesh-fullappv1-appmesh.yaml,False,autoscaling/v1,False,3,100,resource,cpu,Utilization,60
allamand,k8s-config,workloads/eks-app-mesh-fullappv1-appmesh.yaml,False,autoscaling/v1,False,1,50,resource,cpu,Utilization,60
allamand,k8s-config,workloads/eks-app-mesh-fullappv1-appmesh.yaml,False,autoscaling/v1,False,1,50,resource,cpu,Utilization,60
allamand,k8s-config,workloads/eks-app-mesh-fullappv1-appmesh.yaml,False,autoscaling/v1,False,1,50,resource,cpu,Utilization,60
allamand,k8s-config,workloads/eks-app-mesh-fullappv1-appmesh.yaml,False,autoscaling/v1,False,1,50,resource,cpu,Utilization,60
devops-pro-mota,ALM-k8s,ns-integrador/api-novo-teste/prd/hpa.yml,False,autoscaling/v1,False,1,1,resource,cpu,Utilization,40
pasiol,log-output,manifests/horizontalPodAutoScaler.yaml,False,autoscaling/v1,False,1,6,resource,cpu,Utilization,50
ksga-11th-generation-advance-course,spring_microservcie_fin_track_infra,manifest-fintrack-ui/web-hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
pos-fiap-schepis,cliente-service,k8s/hpa-api.yaml,False,autoscaling/v1,False,1,1,resource,cpu,Utilization,50
betabandido,k8s-workshop,cpu/k8s/autoscaling.yaml,False,autoscaling/v1,False,1,4,resource,cpu,Utilization,50
junson-weinet,gcp_ed_config,xam/webapi/report_api.yml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,95
xuexu6666,Azure-DevOps-C-Microservices,aks/shoppingautoscale.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
xuexu6666,Azure-DevOps-C-Microservices,aks/shoppingautoscale.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
ludesdeveloper,microservices-demo,Kubernetes-Manifests/microservices/templates/hpa-login-consumer.yaml,True,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
callmer00t,kubeguide_example,Chapter_1/php-hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,90
PacktPublishing,Mastering-Kubernetes-4th-Edition,ch17/code/hpa_converted.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,80
MRPERFECT0603,SmartInbox,Kuberenetes/PodScaling/userfrontend.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
vtnghidevops,sapogo-shop,development/product/product-scaling.yml,False,autoscaling/v1,False,2,4,resource,cpu,Utilization,50
Azure,aks-app-routing-operator,pkg/manifests/fixtures/nginx/v1.11.5/internal-with-http-disabled.yaml,False,autoscaling/v1,False,2,100,resource,cpu,Utilization,80
ptrstpp950,k8s-aptitude,exercises/28-kctl-hpa-scaling/solution/template1.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,90
kimseonguk197,k8s_inflearn,2.ordersystem/k8s/k8s-ordersystem/hpa.yml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,30
anuppandey53,clo835_finalproject,manifest/hpa_config.yaml,False,autoscaling/v1,False,3,3,resource,cpu,Utilization,5
donatellasur,project,Kubernetes/autoscale.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,50
aquonAttheHub,data-science-2023-2024,Machine_Learning_Engineering/Deployment_to_Azure_Kubernetes/.k8s/base/deployment-lab4.yaml,False,autoscaling/v1,False,1,40,resource,cpu,Utilization,50
betterthanbot,redhat-prep,400.7.3-stackrox-central-services-deployment.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,150
