repo_full_name,Owner,Project,File Path,apiVersion,Is Helm Template,Has Behavior,raw_length,Metric Type,Metric Name,HPAClass
mehdiaz/k8-autoscaling,mehdiaz,k8-autoscaling,hpa.yaml,autoscaling/v2,False,False,514,Resource,cpu,UNKNOWN
toluwee/mlops-end-to-end,toluwee,mlops-end-to-end,k8s/hpa.yaml,autoscaling/v2,False,False,487,Resource,cpu,UNKNOWN
toluwee/mlops-end-to-end,toluwee,mlops-end-to-end,k8s/hpa.yaml,autoscaling/v2,False,False,487,Resource,memory,UNKNOWN
hardikkwatra/FamPay-SRE-Assignment-Documentation-1,hardikkwatra,FamPay-SRE-Assignment-Documentation-1,hpa.yaml,autoscaling/v2,False,False,714,Resource,cpu,UNKNOWN
hardikkwatra/FamPay-SRE-Assignment-Documentation-1,hardikkwatra,FamPay-SRE-Assignment-Documentation-1,hpa.yaml,autoscaling/v2,False,False,714,Resource,cpu,UNKNOWN
jbalmant/k8s-hpa-rabbitmq-custom-metrics,jbalmant,k8s-hpa-rabbitmq-custom-metrics,hpa.yaml,autoscaling/v2beta2,False,False,536,Object,rabbitmq_queue_messages_my_custom_queue,UNKNOWN
Noubissie237/Banking-System-Backend,Noubissie237,Banking-System-Backend,hpa.yaml,autoscaling/v2,False,False,3008,Resource,cpu,UNKNOWN
Noubissie237/Banking-System-Backend,Noubissie237,Banking-System-Backend,hpa.yaml,autoscaling/v2,False,False,3008,Resource,cpu,UNKNOWN
Noubissie237/Banking-System-Backend,Noubissie237,Banking-System-Backend,hpa.yaml,autoscaling/v2,False,False,3008,Resource,cpu,UNKNOWN
Noubissie237/Banking-System-Backend,Noubissie237,Banking-System-Backend,hpa.yaml,autoscaling/v2,False,False,3008,Resource,cpu,UNKNOWN
Noubissie237/Banking-System-Backend,Noubissie237,Banking-System-Backend,hpa.yaml,autoscaling/v2,False,False,3008,Resource,cpu,UNKNOWN
Noubissie237/Banking-System-Backend,Noubissie237,Banking-System-Backend,hpa.yaml,autoscaling/v2,False,False,3008,Resource,cpu,UNKNOWN
Noubissie237/Banking-System-Backend,Noubissie237,Banking-System-Backend,hpa.yaml,autoscaling/v2,False,False,3008,Resource,cpu,UNKNOWN
dev-shinde/Inksight,dev-shinde,Inksight,k8/document/hpa.yaml,autoscaling/v2,False,False,370,Resource,cpu,UNKNOWN
tcsoat10/tech-challenger-soat10-phase3,tcsoat10,tech-challenger-soat10-phase3,config_k8s/hpa.yaml,autoscaling/v2,False,False,372,Resource,cpu,UNKNOWN
PotapIlya/testovoe_Mindbox-,PotapIlya,testovoe_Mindbox-,hpa.yaml,autoscaling/v2beta2,False,False,395,Resource,cpu,UNKNOWN
amazonprasad/personal,amazonprasad,personal,hpa.yaml,autoscaling/v2,False,False,379,Resource,cpu,UNKNOWN
jhortale/desafio-go-hpa,jhortale,desafio-go-hpa,hpa.yaml,autoscaling/v1,False,False,239,resource,cpu,V2_RESOURCE_CPU_MEMORY
dhairyashild/K8S-SAMPLE-YAML-USE,dhairyashild,K8S-SAMPLE-YAML-USE,hpa.yaml,autoscaling/v2,False,False,526,Resource,cpu,UNKNOWN
dhairyashild/K8S-SAMPLE-YAML-USE,dhairyashild,K8S-SAMPLE-YAML-USE,hpa.yaml,autoscaling/v2,False,False,526,Resource,memory,UNKNOWN
cmd-max/ollama-service,cmd-max,ollama-service,hpa.yaml,autoscaling/v2,False,False,379,Resource,cpu,UNKNOWN
HungLM1506/NetEase,HungLM1506,NetEase,k8s/hpa.yml,autoscaling/v2,False,False,712,Resource,cpu,UNKNOWN
HungLM1506/NetEase,HungLM1506,NetEase,k8s/hpa.yml,autoscaling/v2,False,False,712,Resource,cpu,UNKNOWN
Mezour/asg-pnt-kubernetes,Mezour,asg-pnt-kubernetes,HPA.yaml,autoscaling/v2,False,False,378,Resource,cpu,UNKNOWN
MiltonRPG/proyecto-cicd-keepcoding,MiltonRPG,proyecto-cicd-keepcoding,k8s/hpa.yaml,autoscaling/v2,False,False,492,Resource,cpu,UNKNOWN
samyak2003-coder/498_519_533_534_URL_SHORTENER,samyak2003-coder,498_519_533_534_URL_SHORTENER,hpa.yaml,autoscaling/v2,False,False,385,Resource,cpu,UNKNOWN
tanasescualexandrugabriel/Cloud-Native-Guestbook-Application-using-Kubernetes-and-IBM-Cloud,tanasescualexandrugabriel,Cloud-Native-Guestbook-Application-using-Kubernetes-and-IBM-Cloud,hpa2.yaml,autoscaling/v2,False,False,414,Resource,cpu,UNKNOWN
gryoussef/kubernetes-assignment,gryoussef,kubernetes-assignment,k8s/hpa.yaml,autoscaling/v2,False,False,340,Resource,cpu,UNKNOWN
torneseumprogramador/k8s-turma1-ibm,torneseumprogramador,k8s-turma1-ibm,hpa-v1.yaml,autoscaling/v1,False,False,360,resource,cpu,V2_RESOURCE_CPU_MEMORY
iambharathbs/loco-solution,iambharathbs,loco-solution,hpa.yaml,autoscaling/v2,False,False,378,Resource,cpu,UNKNOWN
rahulmehta25/Smart-Legal-Contracts,rahulmehta25,Smart-Legal-Contracts,k8s/hpa.yaml,autoscaling/v2,False,True,2821,Resource,cpu,ADVANCED_BEHAVIOR
rahulmehta25/Smart-Legal-Contracts,rahulmehta25,Smart-Legal-Contracts,k8s/hpa.yaml,autoscaling/v2,False,True,2821,Resource,memory,ADVANCED_BEHAVIOR
rahulmehta25/Smart-Legal-Contracts,rahulmehta25,Smart-Legal-Contracts,k8s/hpa.yaml,autoscaling/v2,False,True,2821,Pods,http_requests_per_second,ADVANCED_BEHAVIOR
rahulmehta25/Smart-Legal-Contracts,rahulmehta25,Smart-Legal-Contracts,k8s/hpa.yaml,autoscaling/v2,False,True,2821,Resource,cpu,ADVANCED_BEHAVIOR
rahulmehta25/Smart-Legal-Contracts,rahulmehta25,Smart-Legal-Contracts,k8s/hpa.yaml,autoscaling/v2,False,True,2821,Resource,memory,ADVANCED_BEHAVIOR
MeddahAbdellah/LLM-cloud-deployment,MeddahAbdellah,LLM-cloud-deployment,main.yml,autoscaling/v2,False,False,1107,Resource,cpu,UNKNOWN
rajendrakmr/bankapp,rajendrakmr,bankapp,k8/hpa.yml,autoscaling/v2,False,False,415,Resource,cpu,UNKNOWN
jact1001/forms,jact1001,forms,hpa.yaml,autoscaling/v2,False,False,490,Resource,cpu,UNKNOWN
victorgmrqs/med-record,victorgmrqs,med-record,k8s/hpa.yaml,autoscaling/v1,False,False,279,resource,cpu,V2_RESOURCE_CPU_MEMORY
uanwaar/llmgateway,uanwaar,llmgateway,k8s/hpa.yaml,autoscaling/v2,False,True,2088,Resource,cpu,ADVANCED_BEHAVIOR
uanwaar/llmgateway,uanwaar,llmgateway,k8s/hpa.yaml,autoscaling/v2,False,True,2088,Resource,memory,ADVANCED_BEHAVIOR
uanwaar/llmgateway,uanwaar,llmgateway,k8s/hpa.yaml,autoscaling/v2,False,True,2088,Pods,http_requests_per_second,ADVANCED_BEHAVIOR
deirofelippe/curso-fullcycle,deirofelippe,curso-fullcycle,kubernetes/k8s/hpa.yaml,autoscaling/v1,False,False,247,resource,cpu,V2_RESOURCE_CPU_MEMORY
bart120/devops-conf,bart120,devops-conf,k8s/hpa.yml,autoscaling/v2,False,False,462,,cpu,UNKNOWN
axellbrendow/full-cycle-2.0-kubernetes,axellbrendow,full-cycle-2.0-kubernetes,k8s/hpa.yaml,autoscaling/v1,False,False,247,resource,cpu,V2_RESOURCE_CPU_MEMORY
RamyBouchareb25/Aetherium,RamyBouchareb25,Aetherium,k8s/hpa.yaml,autoscaling/v2,False,True,872,Resource,cpu,ADVANCED_BEHAVIOR
RamyBouchareb25/Aetherium,RamyBouchareb25,Aetherium,k8s/hpa.yaml,autoscaling/v2,False,True,872,Resource,memory,ADVANCED_BEHAVIOR
ashnageorge98/Kubernetes-Concepts,ashnageorge98,Kubernetes-Concepts,hpa.yaml,autoscaling/v2beta2,False,False,383,Resource,cpu,UNKNOWN
Amaan00101/training_day-9,Amaan00101,training_day-9,hpa.yaml,autoscaling/v2,False,False,339,Resource,cpu,UNKNOWN
carlosdelgadillo10/sumaa,carlosdelgadillo10,sumaa,k8s/hpa.yaml,autoscaling/v1,False,False,744,resource,cpu,V2_RESOURCE_CPU_MEMORY
golamrabbani3587/cicd,golamrabbani3587,cicd,hpa.yaml,autoscaling/v2,False,False,359,Resource,cpu,UNKNOWN
LionelRostand/DEPLOY-NEOGARAGE,LionelRostand,DEPLOY-NEOGARAGE,hpa.yaml,autoscaling/v2,False,False,430,Resource,cpu,UNKNOWN
vyasakhilesh/Sentiment-Analysis-MLOps-Pipeline,vyasakhilesh,Sentiment-Analysis-MLOps-Pipeline,k8s/hpa.yaml,autoscaling/v2beta2,False,False,470,Resource,cpu,UNKNOWN
fredsonchaves07/study-fullcycle,fredsonchaves07,study-fullcycle,7 - Kubernetes/k8s/hpa.yaml,autoscaling/v1,False,False,246,resource,cpu,V2_RESOURCE_CPU_MEMORY
BhavdeepSinghGoraya/Grades-application-Docker,BhavdeepSinghGoraya,Grades-application-Docker,hpa.yaml,autoscaling/v2,False,True,1439,Resource,cpu,ADVANCED_BEHAVIOR
BhavdeepSinghGoraya/Grades-application-Docker,BhavdeepSinghGoraya,Grades-application-Docker,hpa.yaml,autoscaling/v2,False,True,1439,Resource,cpu,ADVANCED_BEHAVIOR
BhavdeepSinghGoraya/Grades-application-Docker,BhavdeepSinghGoraya,Grades-application-Docker,hpa.yaml,autoscaling/v2,False,True,1439,Resource,cpu,ADVANCED_BEHAVIOR
OktaySavdi/gitops-example,OktaySavdi,gitops-example,qa/hpa.yaml,autoscaling/v2beta2,False,False,340,Resource,cpu,UNKNOWN
VitorHugoSilva/go-hpa,VitorHugoSilva,go-hpa,k8s/hpa.yaml,autoscaling/v1,False,False,254,resource,cpu,V2_RESOURCE_CPU_MEMORY
BilalKhanT/awswebapp,BilalKhanT,awswebapp,k8s/hpa.yaml,autoscaling/v2,False,False,343,Resource,cpu,UNKNOWN
Lorenzo1208/Django_app,Lorenzo1208,Django_app,app/hpa.yaml,autoscaling/v1,False,False,248,resource,cpu,V2_RESOURCE_CPU_MEMORY
xenamaayah/Dock-Kub-Flask-Proj,xenamaayah,Dock-Kub-Flask-Proj,hpa.yaml,autoscaling/v2,False,False,347,Resource,cpu,UNKNOWN
XParadoxGOD/windsurf-project,XParadoxGOD,windsurf-project,k8s/hpa.yaml,autoscaling/v2,False,True,1203,Resource,cpu,ADVANCED_BEHAVIOR
XParadoxGOD/windsurf-project,XParadoxGOD,windsurf-project,k8s/hpa.yaml,autoscaling/v2,False,True,1203,Resource,memory,ADVANCED_BEHAVIOR
XParadoxGOD/windsurf-project,XParadoxGOD,windsurf-project,k8s/hpa.yaml,autoscaling/v2,False,True,1203,Pods,http_requests_per_second,ADVANCED_BEHAVIOR
alexmwu/confidential-space-vk,alexmwu,confidential-space-vk,hpa.yaml,autoscaling/v1,False,False,257,resource,cpu,V2_RESOURCE_CPU_MEMORY
y00nsun/Nobelize_cloud,y00nsun,Nobelize_cloud,hpa.yaml,autoscaling/v2,False,False,365,Resource,cpu,UNKNOWN
AngelicaR-25/web-app-k8s,AngelicaR-25,web-app-k8s,hpa.yaml,autoscaling/v2,False,False,369,Resource,cpu,UNKNOWN
allenwuzhiwei/payment-service,allenwuzhiwei,payment-service,k8s/hpa.yaml,autoscaling/v1,False,False,271,resource,cpu,V2_RESOURCE_CPU_MEMORY
Hirely-org/k8s,Hirely-org,k8s,hpa.yaml,autoscaling/v2,False,False,361,Resource,cpu,UNKNOWN
SumanshVerma/Production-Ready-Kubernetes-Microservices-Deployment-Platform,SumanshVerma,Production-Ready-Kubernetes-Microservices-Deployment-Platform,hpa.yaml,autoscaling/v2,False,False,714,Resource,cpu,UNKNOWN
SumanshVerma/Production-Ready-Kubernetes-Microservices-Deployment-Platform,SumanshVerma,Production-Ready-Kubernetes-Microservices-Deployment-Platform,hpa.yaml,autoscaling/v2,False,False,714,Resource,cpu,UNKNOWN
jonatasrafael/fullcycle-devops-challenge-go-k8s-hpa,jonatasrafael,fullcycle-devops-challenge-go-k8s-hpa,hpa.yaml,autoscaling/v1,False,False,239,resource,cpu,V2_RESOURCE_CPU_MEMORY
dhairyashild/k8s-commands-cheetsheet,dhairyashild,k8s-commands-cheetsheet,hpa.yaml,autoscaling/v2,False,False,526,Resource,cpu,UNKNOWN
dhairyashild/k8s-commands-cheetsheet,dhairyashild,k8s-commands-cheetsheet,hpa.yaml,autoscaling/v2,False,False,526,Resource,memory,UNKNOWN
jhortale/desafio-deploy-continuo,jhortale,desafio-deploy-continuo,k8s/app/hpa.yaml,autoscaling/v1,False,False,239,resource,cpu,V2_RESOURCE_CPU_MEMORY
pedropereiraassis/full-cycle,pedropereiraassis,full-cycle,kubernetes/k8s/hpa.yaml,autoscaling/v1,False,False,247,resource,cpu,V2_RESOURCE_CPU_MEMORY
silasstoffel/fullcyle-kubernetes,silasstoffel,fullcyle-kubernetes,k8s/hpa.yaml,autoscaling/v1,False,False,247,resource,cpu,V2_RESOURCE_CPU_MEMORY
killertiger/fullcycle_k8s,killertiger,fullcycle_k8s,k8s/hpa.yaml,autoscaling/v1,False,False,247,resource,cpu,V2_RESOURCE_CPU_MEMORY
dmitryro/kafka-pipeline,dmitryro,kafka-pipeline,k8s/hpa.yaml,autoscaling/v2,False,False,355,Resource,cpu,UNKNOWN
emiliosheinz/full-cycle-kubernetes,emiliosheinz,full-cycle-kubernetes,k8s/hpa.yaml,autoscaling/v1,False,False,246,resource,cpu,V2_RESOURCE_CPU_MEMORY
drummerpva/estudo-fullcycle-old,drummerpva,estudo-fullcycle-old,k8s/hpa.yml,autoscaling/v1,False,False,246,resource,cpu,V2_RESOURCE_CPU_MEMORY
lucas-or-ramon/kubernetes-fullcycle,lucas-or-ramon,kubernetes-fullcycle,k8s/hpa.yaml,autoscaling/v1,False,False,246,resource,cpu,V2_RESOURCE_CPU_MEMORY
OktaySavdi/gitops-example,OktaySavdi,gitops-example,dev/hpa.yaml,autoscaling/v2beta2,False,False,340,Resource,cpu,UNKNOWN
OktaySavdi/gitops-example,OktaySavdi,gitops-example,test/hpa.yaml,autoscaling/v2beta2,False,False,340,Resource,cpu,UNKNOWN
chaseSpace/k8s-tutorial-cn,chaseSpace,k8s-tutorial-cn,hpa_nginx_behavior.yaml,autoscaling/v2,False,True,1445,Resource,cpu,ADVANCED_BEHAVIOR
Youenn-BTC/DevOps,Youenn-BTC,DevOps,kube/vote-hpa.yaml,autoscaling/v2,False,False,358,Resource,cpu,UNKNOWN
claick-oliveira/gke-spot,claick-oliveira,gke-spot,kubernetes/web/php-hpa.yaml,autoscaling/v1,False,False,245,resource,cpu,V2_RESOURCE_CPU_MEMORY
aloknammiv007427/Ecommerce_POC,aloknammiv007427,Ecommerce_POC,k8s-deployment.yaml,autoscaling/v2,False,False,1671,Resource,cpu,UNKNOWN
tmi15/imply-druid-docker,tmi15,imply-druid-docker,druid.yaml,autoscaling/v1,False,False,5371,resource,cpu,V2_RESOURCE_CPU_MEMORY
tmi15/imply-druid-docker,tmi15,imply-druid-docker,druid.yaml,autoscaling/v1,False,False,5371,resource,cpu,LARGE_YAML
Erick-Fernandes-dev/EstudosKubernetes,Erick-Fernandes-dev,EstudosKubernetes,parte_2_deployment_volume_escalabilidade/hpa/portal-noticias-hpa.yaml,autoscaling/v2beta2,False,False,503,Resource,cpu,UNKNOWN
teoat/nexus-platform-clean,teoat,nexus-platform-clean,config/kubernetes/api-gateway-deployment.yaml,autoscaling/v2,False,True,5619,Resource,cpu,ADVANCED_BEHAVIOR
teoat/nexus-platform-clean,teoat,nexus-platform-clean,config/kubernetes/api-gateway-deployment.yaml,autoscaling/v2,False,True,5619,Resource,cpu,LARGE_YAML
teoat/nexus-platform-clean,teoat,nexus-platform-clean,config/kubernetes/api-gateway-deployment.yaml,autoscaling/v2,False,True,5619,Resource,memory,ADVANCED_BEHAVIOR
teoat/nexus-platform-clean,teoat,nexus-platform-clean,config/kubernetes/api-gateway-deployment.yaml,autoscaling/v2,False,True,5619,Resource,memory,LARGE_YAML
teoat/nexus-platform-clean,teoat,nexus-platform-clean,config/kubernetes/api-gateway-deployment.yaml,autoscaling/v2,False,True,5619,Pods,packets-per-second,ADVANCED_BEHAVIOR
teoat/nexus-platform-clean,teoat,nexus-platform-clean,config/kubernetes/api-gateway-deployment.yaml,autoscaling/v2,False,True,5619,Pods,packets-per-second,LARGE_YAML
juhisinha422/Kubernetes,juhisinha422,Kubernetes,apache/hpa.yml,autoscaling/v2,False,False,1223,Resource,cpu,UNKNOWN
SHAIKH-UMA8/K8s,SHAIKH-UMA8,K8s,INGRESS-main/tomcat/deploymenthpa.yml,autoscaling/v2,False,False,1177,Resource,cpu,UNKNOWN
ScorpioBroker/ScorpioBroker,ScorpioBroker,ScorpioBroker,KubernetesFile/dist-deployment-files/hpa/subscription-manager.yaml,autoscaling/v1,False,False,272,resource,cpu,V2_RESOURCE_CPU_MEMORY
Gawarez/kubernetes,Gawarez,kubernetes,k8s_examples/hpa_php-apache.yaml,autoscaling/v2,False,False,1092,Resource,cpu,UNKNOWN
b56-clouddevops/payment,b56-clouddevops,payment,k8-deploy.yaml,autoscaling/v2,False,False,1419,Resource,cpu,UNKNOWN
RohanKhanal14/3_tire-app_CICD-jenkins,RohanKhanal14,3_tire-app_CICD-jenkins,k8s/backend-hpa.yml,autoscaling/v2,False,True,909,Resource,cpu,ADVANCED_BEHAVIOR
RohanKhanal14/3_tire-app_CICD-jenkins,RohanKhanal14,3_tire-app_CICD-jenkins,k8s/backend-hpa.yml,autoscaling/v2,False,True,909,Resource,memory,ADVANCED_BEHAVIOR
tec-csf/TC3059-PF-Otono-2019-equipo-rojo,tec-csf,TC3059-PF-Otono-2019-equipo-rojo,k8s_configurations/deployments.yaml,autoscaling/v2beta1,False,False,2154,Resource,cpu,UNKNOWN
jmmartinez1985/samplereceipt,jmmartinez1985,samplereceipt,FinalDeployment/smrey-hpa-api-pac-method-long.yaml,autoscaling/v2,False,True,474,Resource,cpu,ADVANCED_BEHAVIOR
Royce237/helm-revive,Royce237,helm-revive,carts/carts.yaml,autoscaling/v2,False,False,8295,Resource,cpu,LARGE_YAML
Royce237/helm-revive,Royce237,helm-revive,carts/carts.yaml,autoscaling/v2,False,False,8295,Resource,cpu,LARGE_YAML
olesiapoz/sata,olesiapoz,sata,Experiment_cat_noir/deployments/hpa75.yml,autoscaling/v2,False,True,1754,Resource,cpu,ADVANCED_BEHAVIOR
ForceInjection/cloud-native-dev,ForceInjection,cloud-native-dev,environment/hpa/examples/hpa-namespace-level-custom-metrics.yaml,autoscaling/v2,False,True,2071,Resource,cpu,ADVANCED_BEHAVIOR
ForceInjection/cloud-native-dev,ForceInjection,cloud-native-dev,environment/hpa/examples/hpa-namespace-level-custom-metrics.yaml,autoscaling/v2,False,True,2071,Object,http_requests_per_second_by_app,ADVANCED_BEHAVIOR
felipereislobinho/payment-service-substitutiva,felipereislobinho,payment-service-substitutiva,k8s/payment/local/payment-hpa.yaml,autoscaling/v2,False,False,367,Resource,cpu,UNKNOWN
tkdlqm2/infra-repo,tkdlqm2,infra-repo,deployment/23-order-hpa.yaml,autoscaling/v2,False,True,822,Resource,cpu,ADVANCED_BEHAVIOR
tkdlqm2/infra-repo,tkdlqm2,infra-repo,deployment/23-order-hpa.yaml,autoscaling/v2,False,True,822,Resource,memory,ADVANCED_BEHAVIOR
hong9lol/upstream_scaler,hong9lol,upstream_scaler,yaml/simple_server/simple_server_hpa2.yaml,autoscaling/v2,False,False,359,Resource,cpu,UNKNOWN
miguelbtcode/shopping-microservices-k8s,miguelbtcode,shopping-microservices-k8s,aks/shopping-autoscale.yml,autoscaling/v2,False,False,370,Resource,cpu,UNKNOWN
GoogleCloudPlatform/cloud-builders,GoogleCloudPlatform,cloud-builders,gke-deploy/deployer/testing/expected-suggested/no-config.yaml,autoscaling/v2,False,False,820,Resource,cpu,UNKNOWN
ferryhieronimus/A01_2106701936,ferryhieronimus,A01_2106701936,authentication/k8s/manifests/auth-service-hpa.yaml,autoscaling/v2,False,False,367,Resource,cpu,UNKNOWN
Flamehawk7/Deploying-.Net-Microservices-with-K8s-AKS-and-Azure-DevOps,Flamehawk7,Deploying-.Net-Microservices-with-K8s-AKS-and-Azure-DevOps,aks/shoppingautoscale.yaml,autoscaling/v1,False,False,565,resource,cpu,V2_RESOURCE_CPU_MEMORY
Flamehawk7/Deploying-.Net-Microservices-with-K8s-AKS-and-Azure-DevOps,Flamehawk7,Deploying-.Net-Microservices-with-K8s-AKS-and-Azure-DevOps,aks/shoppingautoscale.yaml,autoscaling/v1,False,False,565,resource,cpu,V2_RESOURCE_CPU_MEMORY
MarcoFontana48/Go-Microservices-CCE,MarcoFontana48,Go-Microservices-CCE,kubernetes/api-gateway.yaml,autoscaling/v2,False,True,3138,Resource,cpu,ADVANCED_BEHAVIOR
hussenmi/autoscale-dynamic-kubernetes-app,hussenmi,autoscale-dynamic-kubernetes-app,flask-hpa.yaml,autoscaling/v2beta2,False,False,351,Resource,cpu,UNKNOWN
vike-and-sell/res-ops,vike-and-sell,res-ops,deployments/dL-hpa.yaml,autoscaling/v2,False,False,352,Resource,cpu,UNKNOWN
dmpe/cka-setup-examples,dmpe,cka-setup-examples,exercises/cka/ch3/merged.yaml,autoscaling/v2,False,False,501,Resource,cpu,UNKNOWN
dmpe/cka-setup-examples,dmpe,cka-setup-examples,exercises/cka/ch3/merged.yaml,autoscaling/v2,False,False,501,Resource,memory,UNKNOWN
adesinna/busyqa-project,adesinna,busyqa-project,2-Word-press-app/12-wordpress-hpa.yaml,autoscaling/v2,False,False,638,Resource,cpu,UNKNOWN
adesinna/busyqa-project,adesinna,busyqa-project,2-Word-press-app/12-wordpress-hpa.yaml,autoscaling/v2,False,False,638,Resource,memory,UNKNOWN
devopsbychandu01/devops,devopsbychandu01,devops,06Kuberetes/10DeploymentOptions/05HorizontalPodAutoscaler (HPA)/hpa.yml,autoscaling/v2,False,False,593,Resource,cpu,UNKNOWN
lroquec/devops-simple-k8s,lroquec,devops-simple-k8s,base/11-hpa-config.yaml,autoscaling/v2,False,False,1128,Resource,cpu,UNKNOWN
lroquec/devops-simple-k8s,lroquec,devops-simple-k8s,base/11-hpa-config.yaml,autoscaling/v2,False,False,1128,Resource,memory,UNKNOWN
lroquec/devops-simple-k8s,lroquec,devops-simple-k8s,base/11-hpa-config.yaml,autoscaling/v2,False,False,1128,Resource,cpu,UNKNOWN
lroquec/devops-simple-k8s,lroquec,devops-simple-k8s,base/11-hpa-config.yaml,autoscaling/v2,False,False,1128,Resource,memory,UNKNOWN
gidyon/services,gidyon,services,cmd/services/subscriber/deploy.yaml,autoscaling/v2beta1,False,False,3602,Resource,cpu,UNKNOWN
RumanKaif/Pods,RumanKaif,Pods,ingress/hpa/preschool-hpa.yaml,autoscaling/v2,False,False,350,Resource,,UNKNOWN
llessalc/pagamentos-fase03,llessalc,pagamentos-fase03,deployments/app-pagamentos-hpa.yaml,autoscaling/v2,False,False,364,Resource,cpu,UNKNOWN
Mardhav6/bookstore-devops,Mardhav6,bookstore-devops,k8s/deployment.yaml,autoscaling/v2,False,False,1754,Resource,cpu,UNKNOWN
chaseSpace/k8s-tutorial-cn,chaseSpace,k8s-tutorial-cn,hpa_nginx_behavior_default.yaml,autoscaling/v2,False,True,927,Resource,cpu,ADVANCED_BEHAVIOR
ChoiYoungHan/CloudProject,ChoiYoungHan,CloudProject,category_server/society-hpa.yaml,autoscaling/v2,False,False,362,Resource,cpu,UNKNOWN
chukmunnlee/cfdsa-june-03-2024,chukmunnlee,cfdsa-june-03-2024,day04/dov-hpa.yaml,autoscaling/v2,False,False,543,Resource,memory,UNKNOWN
chukmunnlee/cfdsa-june-03-2024,chukmunnlee,cfdsa-june-03-2024,day04/dov-hpa.yaml,autoscaling/v2,False,False,543,Resource,cpu,UNKNOWN
Togglia/withus,Togglia,withus,PRD/WEB/web-intro.yaml,autoscaling/v1,False,False,2020,resource,cpu,V2_RESOURCE_CPU_MEMORY
mohamedbenaantar/build-deploy-JavaSpringBoot-App,mohamedbenaantar,build-deploy-JavaSpringBoot-App,CD-Job/helm/petclinic/templates/petclinic-mem-hpa.yaml,autoscaling/v2,True,False,361,Resource,memory,HELM_TEMPLATED
JBNU-JEduTools/JCode-Backend,JBNU-JEduTools,JCode-Backend,k8s/jcode-backend-hpa.yaml,autoscaling/v2,False,True,927,Resource,cpu,ADVANCED_BEHAVIOR
codejsha/infrastructure-examples,codejsha,infrastructure-examples,confluent/kubernetes/policy/kafka-connect-hpa.yaml,autoscaling/v2beta2,False,False,518,Resource,cpu,UNKNOWN
codejsha/infrastructure-examples,codejsha,infrastructure-examples,confluent/kubernetes/policy/kafka-connect-hpa.yaml,autoscaling/v2beta2,False,False,518,Resource,memory,UNKNOWN
arsh-dang/healthcare-appointments,arsh-dang,healthcare-appointments,kubernetes/frontend-hpa.yaml,autoscaling/v2,False,True,685,Resource,cpu,ADVANCED_BEHAVIOR
arsh-dang/healthcare-appointments,arsh-dang,healthcare-appointments,kubernetes/frontend-hpa.yaml,autoscaling/v2,False,True,685,Resource,memory,ADVANCED_BEHAVIOR
sauravgarg547/netflix-fnt,sauravgarg547,netflix-fnt,k8s/hpa.yml,autoscaling/v2,False,False,361,Resource,cpu,UNKNOWN
junson-weinet/gcp_ed_config,junson-weinet,gcp_ed_config,xam/webapi/msg_api.yml,autoscaling/v1,False,False,3209,resource,cpu,V2_RESOURCE_CPU_MEMORY
Twelve-cloud/car_showroom,Twelve-cloud,car_showroom,infrastructure/kubernetes/prod/autoscalers/hpa-gunicorn.yaml,autoscaling/v2,False,False,375,Resource,cpu,UNKNOWN
voor/cluster-api-gitops,voor,cluster-api-gitops,workload/knative/manifests/serving-core.yaml,autoscaling/v2beta1,True,False,77193,Resource,cpu,HELM_TEMPLATED
voor/cluster-api-gitops,voor,cluster-api-gitops,workload/knative/manifests/serving-core.yaml,autoscaling/v2beta1,True,False,77193,Resource,cpu,LARGE_YAML
potpie-ai/potpie-k8s-deployments,potpie-ai,potpie-k8s-deployments,stage/app/momentum-core/momentum-core-hpa.yaml,autoscaling/v2,False,False,696,Resource,cpu,UNKNOWN
