Owner,Project,File Path,Is Helm Template,apiVersion,ScaleTargetRef Kind,Has Behavior,Behavior ScaleUp StabilizationWindow,Behavior ScaleUp SelectPolicy,Behavior ScaleUp Policies,Behavior ScaleDown StabilizationWindow,Behavior ScaleDown SelectPolicy,Behavior ScaleDown Policies,MinReplicas,MaxReplicas,Metric Type,Metric Name,Target Kind,Target Value,ContainerResource Container
corngang,TicketService_FastAPI_Streamlit,manifests/login_hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,3,10,Resource,memory,Utilization,50,
davidkosun,ksd-01,k8s-deployment-proweb-webwsc-cms-prd.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,1,Resource,cpu,Utilization,20,
wdcs-meetsoni,notes,hpa.yaml,False,autoscaling/v2,Deployment,True,10.0,,"[{""type"": ""Percent"", ""value"": 200, ""periodSeconds"": 30}]",30,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 30}]",1,5,Resource,cpu,Utilization,50,
wdcs-meetsoni,notes,hpa.yaml,False,autoscaling/v2,Deployment,True,10.0,,"[{""type"": ""Percent"", ""value"": 200, ""periodSeconds"": 30}]",30,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 30}]",1,5,Resource,memory,Utilization,70,
authify,authify,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,10,Resource,cpu,Utilization,70,
authify,authify,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,10,Resource,memory,Utilization,80,
ymesika,istio_multiclusters_demos,istio.yaml,False,autoscaling/v2beta1,Deployment,False,,,,,,,1,5,Resource,cpu,,,
ymesika,istio_multiclusters_demos,istio.yaml,False,autoscaling/v2beta1,Deployment,False,,,,,,,1,5,Resource,cpu,,,
ymesika,istio_multiclusters_demos,istio.yaml,False,autoscaling/v2beta1,Deployment,False,,,,,,,1,5,Resource,cpu,,,
ymesika,istio_multiclusters_demos,istio.yaml,False,autoscaling/v2beta1,Deployment,False,,,,,,,1,5,Resource,cpu,,,
ymesika,istio_multiclusters_demos,istio.yaml,False,autoscaling/v2beta1,Deployment,False,,,,,,,1,1,Resource,cpu,,,
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/kiae_kiae.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,80,
poglesbyg,tracseq_ON,nanopore-tracking-app/deployment/openshift/enhanced-deployment.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",2,5,Resource,cpu,Utilization,70,
poglesbyg,tracseq_ON,nanopore-tracking-app/deployment/openshift/enhanced-deployment.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",2,5,Resource,memory,Utilization,80,
lpzxm,ApiRest-DSS,hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,cpu,Utilization,50,
haetsalshin92,k8s-manifest-repo,base/flask-hpa.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,5,resource,cpu,Utilization,30.0,
felixti,agentic-pipeline-ingestor,azure/aks-deployment.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,10,Resource,cpu,Utilization,70,
felixti,agentic-pipeline-ingestor,azure/aks-deployment.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,10,Resource,memory,Utilization,80,
felixti,agentic-pipeline-ingestor,azure/aks-deployment.yaml,False,autoscaling/v2,Deployment,True,30.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",5,20,External,azure_queue_messages_count,AverageValue,10.0,
felixti,agentic-pipeline-ingestor,azure/aks-deployment.yaml,False,autoscaling/v2,Deployment,True,30.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",5,20,Resource,cpu,Utilization,75,
Gogidix-Technologies,gogidix-courier-services,courier-network-locations/k8s/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,70,
Gogidix-Technologies,gogidix-courier-services,courier-network-locations/k8s/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,memory,Utilization,80,
BasilTAlias,EKS-Project,hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,cpu,Utilization,70,
BasilTAlias,EKS-Project,hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,memory,Utilization,70,
shaidoka,thuctap-NhanHoa,k8s/yaml-files/auto-scaling/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,30,
gerred,stickerkit,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,120.0,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 30}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",1,3,Resource,cpu,Utilization,70,
gerred,stickerkit,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,120.0,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 30}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",1,3,Resource,memory,Utilization,80,
ntu-ben,GRLScaler,macK8S/HPA/onlineboutique/cpu-60-mem-80/hpa-productcatalogservice-cpu-60-mem-80.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,7,ContainerResource,cpu,Utilization,60,server
ntu-ben,GRLScaler,macK8S/HPA/onlineboutique/cpu-60-mem-80/hpa-productcatalogservice-cpu-60-mem-80.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,7,ContainerResource,memory,Utilization,80,server
nsmolinski,serwis_sprzedaz_samochodow,manifests/api-hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,70,
nsmolinski,serwis_sprzedaz_samochodow,manifests/api-hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,memory,Utilization,80,
V1B3hR,nethical,deploy/kubernetes/hpa.yaml,False,autoscaling/v2,StatefulSet,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",1,10,Resource,cpu,Utilization,70,
V1B3hR,nethical,deploy/kubernetes/hpa.yaml,False,autoscaling/v2,StatefulSet,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",1,10,Resource,memory,Utilization,80,
lloydchang,agentic-reconciliation-engine,core/dashboard/overlay/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",2,10,Resource,cpu,Utilization,70,
lloydchang,agentic-reconciliation-engine,core/dashboard/overlay/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",2,10,Resource,memory,Utilization,80,
lloydchang,agentic-reconciliation-engine,core/dashboard/overlay/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",2,10,Pods,http_requests_per_second,AverageValue,100,
lloydchang,agentic-reconciliation-engine,core/dashboard/overlay/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}]",600,Min,"[{""type"": ""Percent"", ""value"": 20, ""periodSeconds"": 120}]",2,8,Resource,cpu,Utilization,60,
lloydchang,agentic-reconciliation-engine,core/dashboard/overlay/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}]",600,Min,"[{""type"": ""Percent"", ""value"": 20, ""periodSeconds"": 120}]",2,8,Resource,memory,Utilization,75,
lloydchang,agentic-reconciliation-engine,core/dashboard/overlay/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}]",600,Min,"[{""type"": ""Percent"", ""value"": 20, ""periodSeconds"": 120}]",2,8,Pods,websocket_connections,AverageValue,500,
BryanJames16,Bugzilla,manifests/hpa.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,Max,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 60}]",2,10,Resource,cpu,Utilization,70,
BryanJames16,Bugzilla,manifests/hpa.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,Max,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 60}]",2,10,Resource,memory,Utilization,80,
rosehs00,k8s-manifest-repo,base/flask-hpa.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,5,resource,cpu,Utilization,30.0,
anilgb17,Answer-Generator,k8s/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,3,10,Resource,cpu,Utilization,70,
anilgb17,Answer-Generator,k8s/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,3,10,Resource,memory,Utilization,80,
anilgb17,Answer-Generator,k8s/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,Resource,cpu,Utilization,75,
anilgb17,Answer-Generator,k8s/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,Resource,memory,Utilization,85,
anilgb17,Answer-Generator,k8s/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,cpu,Utilization,70,
michaelhorsler,Portal-Api,AKS-hpa.yaml,False,autoscaling/v2,Deployment,True,300.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 10}]",300,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}]",2,5,Resource,cpu,Utilization,50,
TuringWorks,the-agency,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,10,Resource,cpu,Utilization,70,
TuringWorks,the-agency,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,10,Resource,memory,Utilization,80,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 3, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,20,Resource,cpu,Utilization,65,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 3, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,20,Resource,memory,Utilization,80,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 3, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,20,Pods,http_requests_per_second,AverageValue,2000,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 3, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,20,External,prometheus_http_requests_total,AverageValue,1000.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 3, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,20,External,response_time_p95_ms,AverageValue,200.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,12,Resource,cpu,Utilization,65,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,12,Pods,patient_records_processed,AverageValue,500.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,12,External,postgres_connections,AverageValue,50.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,60,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Pods,appointment_bookings_per_minute,AverageValue,100.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,External,redis_keyspace_hits,AverageValue,1000.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,Resource,cpu,Utilization,70,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,Pods,prescription_fills_per_hour,AverageValue,200.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,External,inventory_check_operations,AverageValue,500.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,Resource,cpu,Utilization,65,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,Pods,lab_tests_processed_per_hour,AverageValue,150.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,External,file_upload_operations,AverageValue,50.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,60,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Pods,claims_processed_per_hour,AverageValue,300.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,External,payment_gateway_requests,AverageValue,100.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,6,Resource,cpu,Utilization,75,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,6,Pods,analytics_queries_per_minute,AverageValue,50.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,6,External,report_generation_time_ms,AverageValue,5000.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,Resource,cpu,Utilization,65,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,Pods,notifications_sent_per_minute,AverageValue,1000.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,External,email_queue_depth,AverageValue,100.0,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,cpu,Utilization,70,
jashmhta,final-hms,k8s/hpa-enterprise.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,External,prometheus_tsdb_symbol_table_size_bytes,AverageValue,1073741824.0,
haetsalshin92,front-app-repo,base/flask-hpa.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,5,resource,cpu,Utilization,30.0,
helium,helium-foundation-k8s,manifests/web-cluster/prod/helium/tuktuk-dca-service.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,memory,Utilization,75,
helium,helium-foundation-k8s,manifests/web-cluster/prod/helium/tuktuk-dca-service.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,cpu,Utilization,75,
Nirmal-Re,fyp_cloud_native,k8-configs/dashboard.yaml,False,autoscaling/v1,Deployment,False,,,,,,,5,10,resource,cpu,Utilization,50.0,
NishantKumar-2005,ASP-Dotnet-Projects,Dotnet.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,80,
EP05P2F5,citasalud-f5-backend,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 30}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,10,Resource,cpu,Utilization,70,
EP05P2F5,citasalud-f5-backend,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 30}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,10,Resource,memory,Utilization,80,
ntu-ben,GRLScaler,macK8S/HPA/onlineboutique/cpu-80-mem-40/hpa-shippingservice-cpu-80-mem-40.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,7,ContainerResource,cpu,Utilization,80,server
ntu-ben,GRLScaler,macK8S/HPA/onlineboutique/cpu-80-mem-40/hpa-shippingservice-cpu-80-mem-40.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,7,ContainerResource,memory,Utilization,40,server
davidakpele,wifi-densepose,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",3,20,Resource,cpu,Utilization,70,
davidakpele,wifi-densepose,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",3,20,Resource,memory,Utilization,80,
davidakpele,wifi-densepose,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",3,20,Pods,websocket_connections_per_pod,AverageValue,50.0,
davidakpele,wifi-densepose,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",3,20,Object,nginx_ingress_controller_requests_rate,Value,1000.0,
davidakpele,wifi-densepose,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 30}]",300,Min,"[{""type"": ""Percent"", ""value"": 20, ""periodSeconds"": 60}]",2,10,Resource,cpu,Utilization,60,
davidakpele,wifi-densepose,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 30}]",300,Min,"[{""type"": ""Percent"", ""value"": 20, ""periodSeconds"": 60}]",2,10,Resource,memory,Utilization,70,
davidakpele,wifi-densepose,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 30}]",300,Min,"[{""type"": ""Percent"", ""value"": 20, ""periodSeconds"": 60}]",2,10,Object,nginx_http_requests_per_second,Value,500.0,
maddy020,Intervue_2.0,prom.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Pods,redis_memory_used_bytes,AverageValue,2000000.0,
maddy020,Intervue_2.0,prom.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,20,
SatvikPraveen,DockVerseHub,concepts/10_ci_cd_integration/deployment-strategies/rolling-update.yml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",3,20,Resource,cpu,Utilization,70,
